,CHENNAI,DELHI,LUCKNOW,SHIMLA,MUMBAI,AHMEDABAD,KOLKATA,PATNA,GUWAHATI,PORT BLAIR,HYDERABAD
29,4.220748412773976,9.959182604843118,4.2188221001119315,4.49753910266261,5.334148191396043,2.9932829084739465,3.301366366304581,3.2455942146062164,3.323021944622432,7.412065587324182,4.187837049099218
30,4.273060509488883,9.959182604843118,4.2188221001119315,4.485518125785371,5.333747283665618,2.9932829084739465,3.2454693416166247,3.0901063194321683,3.298544952892308,7.423409755080457,4.187837049099218
31,4.296412685333791,9.959182604843118,4.2188221001119315,4.473497148908135,5.3302685356976856,2.9932829084739465,3.228534714645095,3.095326167135435,3.2740679611621846,7.43475392283673,4.199136484127467
32,4.319764861178698,9.959182604843118,4.2188221001119315,4.461476172030896,5.326789787729753,2.9932829084739465,3.211600087673566,3.1005460148387023,3.249590969432061,7.446098090593005,4.2104359191557155
33,4.343117037023605,9.959182604843118,4.2188221001119315,4.449455195153658,5.323311039761821,2.9932829084739465,3.1946654607020353,3.1057658625419693,3.225113977701937,7.457442258349278,4.221735354183964
34,4.343117037023605,9.959182604843118,4.13468448239125,4.43743421827642,5.354224128526926,2.9932829084739465,3.240475564424636,3.1057658625419693,3.225113977701937,7.454360594250666,4.221735354183964
35,4.346514238727193,9.959182604843118,4.127438105579656,4.394736506678324,5.354224128526926,2.971661286852325,3.2862856681472374,3.1057658625419693,3.225113977701937,7.451278930152052,4.221735354183964
36,4.321872778492512,9.959182604843118,4.127438105579656,4.352038795080228,5.660794410501786,2.971661286852325,3.2862856681472374,3.1057658625419693,3.225113977701937,7.448197266053439,4.221735354183964
37,4.321872778492512,9.959182604843118,4.127438105579656,4.329244665299877,5.660794410501786,2.971661286852325,3.2862856681472374,3.1057658625419693,3.245522140967243,7.445115601954825,4.221735354183964
38,4.317900296029353,9.959182604843118,4.127438105579656,4.317223688422639,5.660794410501786,2.971661286852325,3.2814547502728413,3.1057658625419693,3.245522140967243,7.442033937856213,4.221735354183964
39,4.313927813566195,9.959182604843118,4.127438105579656,4.305202711545401,5.660794410501786,2.971661286852325,3.276623832398445,3.1057658625419693,3.245522140967243,7.438952273757598,4.221735354183964
40,4.309955331103036,9.959182604843118,4.127438105579656,4.293181734668163,5.660794410501786,2.971661286852325,3.271792914524049,3.1057658625419693,3.245522140967243,7.435870609658986,4.221735354183964
41,4.331694461537819,9.959182604843118,4.127438105579656,4.281160757790925,5.6533146749321626,2.971661286852325,3.2408713725619593,3.0791498424162826,3.207028047912509,7.4327889455603735,4.221735354183964
42,4.331694461537819,9.959182604843118,4.127438105579656,4.2691397809136875,5.639771030953736,2.971661286852325,3.2239222200195865,3.0739738589794294,3.207028047912509,7.429707281461759,4.21448897737237
43,4.347079076922435,9.959182604843118,4.127438105579656,4.257118804036449,5.647017407765331,2.971661286852325,3.1501791352327926,3.068797875542577,3.207028047912509,7.426625617363147,4.21448897737237
44,4.332586323299246,9.959182604843118,4.127438105579656,4.249162867809617,5.677190207552124,2.971661286852325,3.1389431801766126,3.09752019719047,3.2160860189270015,7.423543953264533,4.21448897737237
45,4.374106995446411,9.959182604843118,4.1322866545411845,4.241206931582786,5.676630526840212,2.971661286852325,3.1389431801766126,3.092344213753617,3.225143989941494,7.404930588240642,4.216904436309568
46,4.415627667593576,9.959182604843118,4.137135203502714,4.233250995355955,5.6760708461283,2.971661286852325,3.1389431801766126,3.0871682303167636,3.234201960955987,7.386317223216752,4.219319895246766
47,4.4571483397407405,9.959182604843118,4.141983752464242,4.225295059129123,5.6755111654163874,2.971661286852325,3.1389431801766126,3.0819922468799104,3.24325993197048,7.367703858192861,4.221735354183964
48,4.439450591022467,9.959182604843118,4.1615691529356145,4.264354853616944,5.668264788604794,2.971661286852325,3.0945730575456203,3.0819922468799104,3.24325993197048,7.349090493168973,4.221735354183964
49,4.3958495102069435,9.959182604843118,4.159188200554662,4.2304565485321985,5.66254377778391,2.9571685332291366,3.0945730575456203,3.0819922468799104,3.2355676242781723,7.349090493168973,4.206350738799348
50,4.323935597541372,9.959182604843118,4.166037515623156,4.2304565485321985,5.656822766963026,2.9571685332291366,3.0945730575456203,3.0819922468799104,3.2278753165858647,7.349090493168973,4.236228107807152
51,4.309442843918183,9.959182604843118,4.166037515623156,4.2786516378091175,5.668145332131745,2.9571685332291366,3.0945730575456203,3.0819922468799104,3.220183008893557,7.349090493168973,4.236228107807152
52,4.309442843918183,9.959182604843118,4.159717143519579,4.2786516378091175,5.668145332131745,2.9571685332291366,3.0880975980430536,3.0770126853786097,3.220183008893557,7.373807534908858,4.231397189932756
53,4.309442843918183,9.959182604843118,4.153396771416003,4.2786516378091175,5.668145332131745,2.9571685332291366,3.081622138540487,3.072033123877309,3.220183008893557,7.398524576648744,4.22656627205836
54,4.309442843918183,9.959182604843118,4.147076399312426,4.2786516378091175,5.668145332131745,2.9571685332291366,3.075146679037922,3.0670535623760085,3.220183008893557,7.423241618388631,4.221735354183964
55,4.277555006871909,9.959182604843118,4.19235752879585,4.299059801074423,5.6886088785141,2.9571685332291366,3.075146679037922,3.0670535623760085,3.220183008893557,7.440712283316923,4.21448897737237
56,4.35493157282622,9.959182604843118,4.19235752879585,4.299059801074423,5.670432234418648,2.9571685332291366,3.075146679037922,3.1728902412878,3.220183008893557,7.458182948245215,4.21448897737237
57,4.361505274241483,9.959182604843118,4.2104734708248355,4.299059801074423,5.658084985587882,2.9571685332291366,3.075146679037922,3.168825200637393,3.3144105462084057,7.475653613173507,4.21448897737237
58,4.361505274241483,9.959182604843118,4.228589412853821,4.299059801074423,5.645737736757117,2.9571685332291366,3.075146679037922,3.1647601599869866,3.3144105462084057,7.475653613173507,4.21448897737237
59,4.361505274241483,9.959182604843118,4.228589412853821,4.299059801074423,5.633390487926351,2.9571685332291366,3.0956618033266308,3.1647601599869866,3.3144105462084057,7.467717105236999,4.21448897737237
60,4.361505274241483,9.959182604843118,4.228589412853821,4.299059801074423,5.621043239095586,2.9571685332291366,3.1161769276153404,3.1647601599869866,3.3144105462084057,7.459780597300491,4.21448897737237
61,4.361505274241483,9.959182604843118,4.228589412853821,4.299059801074423,5.60869599026482,2.9571685332291366,3.136692051904049,3.1647601599869866,3.3144105462084057,7.451844089363983,4.21448897737237
62,4.512758128400488,9.959182604843118,4.228589412853821,4.299059801074423,5.614220852143274,2.9499221564175424,3.20791635511482,3.1647601599869866,3.338236025859088,7.033346248981014,4.252224826428974
63,4.493765802306199,9.959182604843118,4.228589412853821,4.299059801074423,5.641527317253913,2.9499221564175424,3.20791635511482,3.1647601599869866,3.362061505509771,7.0196476188440275,4.301704995855235
64,4.474773476211912,9.959182604843118,4.313335175565685,4.299059801074423,5.503851755043889,2.9499221564175424,3.20791635511482,3.1647601599869866,3.362061505509771,7.0196476188440275,4.301704995855235
65,4.581037766616394,9.959182604843118,4.313335175565685,4.299059801074423,5.504618574882028,2.9499221564175424,3.20791635511482,3.1647601599869866,3.362061505509771,7.0196476188440275,4.332317240753194
66,4.566581929673979,9.959182604843118,4.313335175565685,4.299059801074423,5.506151452686643,2.9499221564175424,3.229696425531589,3.1790952957506935,3.362061505509771,7.0196476188440275,4.334289627340966
67,4.552126092731564,9.959182604843118,4.313335175565685,4.299059801074423,5.507684330491257,2.9499221564175424,3.2514764959483586,3.1934304315144013,3.362061505509771,7.0196476188440275,4.336262013928736
68,4.537670255789149,9.959182604843118,4.313335175565685,4.299059801074423,5.509217208295872,2.9499221564175424,3.2732565663651276,3.2077655672781082,3.362061505509771,7.0196476188440275,4.338234400516508
69,4.551719353689179,9.959182604843118,4.313335175565685,4.327495452870429,5.510750086100487,2.9499221564175424,3.386326841177641,3.2077655672781082,3.362061505509771,7.008407112406222,4.338234400516508
70,4.470129894115616,9.959182604843118,4.313335175565685,4.327495452870429,5.512282963905101,2.9499221564175424,3.389044232481989,3.2077655672781082,3.3975422436725182,7.015653489217816,4.338234400516508
71,4.50000726312342,9.959182604843118,4.365342333749547,4.445685701489162,5.521319957604846,2.9499221564175424,3.3917616237863366,3.2077655672781082,3.4330229818352667,7.022899866029411,4.345480777328102
72,4.523084186200343,9.959182604843118,4.4173494919334075,4.445685701489162,5.481446681624196,2.9499221564175424,3.3944790150906843,3.2077655672781082,3.461594410406695,7.030146242841005,4.345480777328102
73,4.523084186200343,9.959182604843118,4.435212472365857,4.445685701489162,5.5063644203067525,2.9499221564175424,3.4134822291471245,3.2338068497697607,3.470571375176343,7.048412581369854,4.350508460115921
74,4.523084186200343,9.959182604843118,4.453075452798303,4.445685701489162,5.53128215898931,2.9499221564175424,3.4324854432035643,3.259848132261413,3.4795483399459908,7.066678919898703,4.355536142903742
75,4.523084186200343,9.959182604843118,4.47093843323075,4.445685701489162,5.556199897671865,2.9499221564175424,3.451488657260003,3.2858894147530657,3.4885253047156377,7.084945258427552,4.360563825691561
76,4.523084186200343,9.959182604843118,4.4888014136631975,4.445685701489162,5.581117636354421,2.9499221564175424,3.4704918713164443,3.311930697244719,3.4975022694852855,7.1032115969564,4.365591508479381
77,4.490551337682184,9.959182604843118,4.506664394095646,4.445685701489162,5.606035375036977,2.9499221564175424,3.4594744208579997,3.337971979736372,3.5283051386968083,7.121477935485249,4.365591508479381
78,4.435010962697656,9.959182604843118,4.513467115184081,4.445685701489162,5.606035375036977,2.9499221564175424,3.4339642167763675,3.3640132622280245,3.55910800790833,7.144179537998236,4.365591508479381
79,4.435010962697656,9.959182604843118,4.513467115184081,4.445685701489162,5.606035375036977,2.9499221564175424,3.4339642167763675,3.3900545447196775,3.5571849309852532,7.166881140511218,4.380084262102568
80,4.458684979665705,9.959182604843118,4.513467115184081,4.443201418768644,5.607876995663128,2.9499221564175424,3.4127220224407933,3.4160958272113304,3.5552618540621763,7.189582743024204,4.380084262102568
81,4.482358996633752,9.959182604843118,4.513467115184081,4.440717136048126,5.609718616289279,2.9499221564175424,3.391479828105219,3.442137109702984,3.5533387771390994,7.2122843455371894,4.380084262102568
82,4.506033013601801,9.959182604843118,4.513467115184081,4.438232853327608,5.611560236915429,2.9499221564175424,3.370237633769644,3.4681783921946367,3.5514157002160225,7.2349859480501735,4.380084262102568
83,4.495884306990309,9.959182604843118,4.513467115184081,4.483303991196217,5.606035375036977,2.9553275618229473,3.3293233041499746,3.475882873287423,3.5918800748311925,7.2349859480501735,4.380084262102568
84,4.496776168751736,9.959182604843118,4.513467115184081,4.528375129064828,5.633813152814755,2.9553275618229473,3.3293233041499746,3.4835873543802105,3.5918800748311925,7.2210999014856645,4.380084262102568
85,4.474646482457399,9.959182604843118,4.513467115184081,4.575930549653957,5.633813152814755,2.9553275618229473,3.3293233041499746,3.4835873543802105,3.5918800748311925,7.2072138549211555,4.380084262102568
86,4.459261867072784,9.959182604843118,4.513467115184081,4.643727159823448,5.628195175286664,2.9553275618229473,3.3293233041499746,3.4835873543802105,3.5918800748311925,7.193327808356647,4.435499128779166
87,4.455632981132602,9.959182604843118,4.513467115184081,4.643727159823448,5.662211298640937,2.9553275618229473,3.342514421279724,3.4835873543802105,3.5918800748311925,7.17944176179214,4.435499128779166
88,4.452004095192421,9.959182604843118,4.513467115184081,4.643727159823448,5.696227421995207,2.9553275618229473,3.3557055384094725,3.4835873543802105,3.5918800748311925,7.165555715227632,4.435499128779166
89,4.448375209252238,9.959182604843118,4.513467115184081,4.643727159823448,5.730243545349478,2.9553275618229473,3.368896655539222,3.4835873543802105,3.5918800748311925,7.151669668663123,4.435499128779166
90,4.444746323312057,9.959182604843118,4.513467115184081,4.643727159823448,5.764259668703749,3.084591145969574,3.3842812709238372,3.4835873543802105,3.6220913662691814,7.137783622098614,4.435499128779166
91,4.553695256402867,9.959182604843118,4.513467115184081,4.682399505442448,5.764259668703749,3.213854730116201,3.3842812709238372,3.4835873543802105,3.6220913662691814,7.123897575534106,4.435499128779166
92,4.568803437539051,9.959182604843118,4.614015649362768,4.726433200791933,5.78046359510742,3.213854730116201,3.3842812709238372,3.4835873543802105,3.6220913662691814,7.110011528969598,4.435499128779166
93,4.5436443789606855,9.959182604843118,4.570800011205852,4.770466896141418,5.781681965528216,3.213854730116201,3.3842812709238372,3.4835873543802105,3.6220913662691814,7.110011528969598,4.435499128779166
94,4.569774824840578,9.959182604843118,4.5917841401305655,4.786722813713125,5.791014924294643,3.213854730116201,3.3995333186034826,3.492322686844356,3.6220913662691814,7.146296528743203,4.435499128779166
95,4.595905270720471,9.959182604843118,4.612768269055277,4.802978731284831,5.80034788306107,3.213854730116201,3.4147853662831293,3.5010580193085024,3.6220913662691814,7.182581528516808,4.435499128779166
96,4.622035716600365,9.959182604843118,4.63375239797999,4.819234648856539,5.809680841827495,3.213854730116201,3.430037413962776,3.5097933517726485,3.6220913662691814,7.218866528290413,4.435499128779166
97,4.680017844557864,9.959182604843118,4.63375239797999,4.807576501605172,5.842241116199284,3.213854730116201,3.418132652058014,3.5097933517726485,3.6220913662691814,7.245750449794821,4.435499128779166
98,4.737999972515364,9.959182604843118,4.63375239797999,4.7959183543538035,5.874801390571074,3.213854730116201,3.4062278901532523,3.5097933517726485,3.6220913662691814,7.272634371299229,4.435499128779166
99,4.752976447771867,9.959182604843118,4.595230917231676,4.784260207102436,5.907361664942863,3.213854730116201,3.4062278901532523,3.5097933517726485,3.6494124755153123,7.299518292803636,4.469397433863913
100,4.767952923028372,9.959182604843118,4.556709436483361,4.772602059851068,5.939921939314654,3.213854730116201,3.4062278901532523,3.5097933517726485,3.6767335847614433,7.326402214308045,4.503295738948658
101,4.782929398284877,9.959182604843118,4.556709436483361,4.772602059851068,5.93721923661195,3.2098006760621463,3.3737935298605484,3.5097933517726485,3.6867822968569057,7.353286135812453,4.506918927354456
102,4.7979058735413815,9.959182604843118,4.556709436483361,4.772602059851068,5.934516533909248,3.2057466220080926,3.3413591695678453,3.5097933517726485,3.6968310089523686,7.38017005731686,4.510542115760253
103,4.812882348797887,9.959182604843118,4.556709436483361,4.772602059851068,5.931813831206545,3.201692567954038,3.3089248092751413,3.5097933517726485,3.706879721047832,7.407053978821269,4.51416530416605
104,4.827858824054392,9.959182604843118,4.556709436483361,4.772602059851068,5.929111128503842,3.1976385138999843,3.2764904489824382,3.5097933517726485,3.716928433143295,7.4339379003256765,4.517788492571847
105,4.960683109320208,9.959182604843118,4.556709436483361,4.772602059851068,5.935659985052699,3.1976385138999843,3.244056088689734,3.5097933517726485,3.7269771452387577,7.460821821830084,4.517788492571847
106,4.94619035569702,9.959182604843118,4.556709436483361,4.772602059851068,5.9422088416015555,3.1976385138999843,3.244056088689734,3.5097933517726485,3.73702585733422,7.460821821830084,4.517788492571847
107,4.930772750527862,9.959182604843118,4.556709436483361,4.772602059851068,5.9422088416015555,3.1976385138999843,3.241505068281571,3.5097933517726485,3.747074569429684,7.444347573078753,4.521411680977645
108,4.915355145358703,9.959182604843118,4.556709436483361,4.772602059851068,5.9422088416015555,3.1976385138999843,3.2389540478734076,3.5097933517726485,3.7571232815251467,7.427873324327423,4.5250348693834415
109,4.899937540189546,9.959182604843118,4.556709436483361,4.772602059851068,5.9422088416015555,3.1976385138999843,3.236403027465245,3.5097933517726485,3.767171993620609,7.411399075576093,4.528658057789238
110,4.884519935020388,9.959182604843118,4.556709436483361,4.772602059851068,5.9422088416015555,3.1976385138999843,3.2338520070570813,3.5097933517726485,3.777220705716072,7.394924826824763,4.532281246195035
111,4.861888942824179,9.959182604843118,4.556709436483361,4.84039867002056,5.953112768062003,3.1508119923498077,3.2661857749840695,3.5097933517726485,3.777220705716072,7.378450578073432,4.546773999818224
112,4.910725932412826,9.959182604843118,4.556709436483361,4.84039867002056,5.9549145698638055,3.104877332561058,3.2661857749840695,3.5097933517726485,3.782348910844277,7.378450578073432,4.546773999818224
113,4.904195836515137,9.959182604843118,4.556709436483361,4.84039867002056,5.956716371665607,3.104877332561058,3.2457776117187636,3.5097933517726485,3.7874771159724823,7.378450578073432,4.580672304902969
114,4.897665740617448,9.959182604843118,4.556709436483361,4.84039867002056,5.958518173467409,3.104877332561058,3.2457776117187636,3.54513169763731,3.792605321100688,7.378450578073432,4.610549673910773
115,4.877630973125054,9.959182604843118,4.556709436483361,4.84039867002056,5.966700954995757,3.104877332561058,3.228328355593549,3.577138499905141,3.797351616134106,7.361245078259237,4.615380591785169
116,4.8575962056326585,9.959182604843118,4.556709436483361,4.84039867002056,5.974883736524105,3.104877332561058,3.2108790994683347,3.6091453021729727,3.802097911167523,7.344039578445041,4.6202115096595655
117,4.8375614381402645,9.959182604843118,4.556709436483361,4.84039867002056,5.9830665180524525,3.104877332561058,3.1934298433431203,3.6411521044408044,3.806844206200941,7.326834078630846,4.625042427533962
118,4.881611781389694,9.959182604843118,4.556709436483361,4.84039867002056,6.031431170423097,3.1266164629958406,3.1570851649977794,3.673158906708635,3.81159050123436,7.354611856408623,4.625042427533962
119,4.744912978138755,9.959182604843118,4.545460299147267,4.84039867002056,5.994703380839057,3.124052360431738,3.1570851649977794,3.673158906708635,3.8044438223380816,7.371223537530254,4.625042427533962
120,4.753610519850297,9.959182604843118,4.534211161811173,4.84039867002056,6.000274800542328,3.121488257867635,3.159894153761824,3.673158906708635,3.797297143441804,7.387835218651883,4.625042427533962
121,4.762308061561841,9.959182604843118,4.5229620244750794,4.84039867002056,6.0058462202455996,3.1189241553035325,3.162703142525869,3.673158906708635,3.7901504645455266,7.404446899773512,4.625042427533962
122,4.789886493119639,9.959182604843118,4.554318701665803,4.84039867002056,6.007608203223052,3.1289386690916308,3.1540277622614035,3.673158906708635,3.7874404374452557,7.421058580895142,4.625042427533962
123,4.817464924677436,9.959182604843118,4.585675378856526,4.84039867002056,6.0093701862005044,3.13895318287973,3.1453523819969385,3.673158906708635,3.784730410344985,7.437670262016771,4.625042427533962
124,4.845043356235235,9.959182604843118,4.617032056047249,4.84039867002056,6.011132169177957,3.148967696667828,3.1366770017324725,3.673158906708635,3.782020383244714,7.454281943138401,4.625042427533962
125,4.849833334127644,9.959182604843118,4.617032056047249,4.84039867002056,6.017049328941271,3.171598688864038,3.1663859543274637,3.673158906708635,3.782020383244714,7.4708936242600315,4.699757059149319
126,4.7372206704464475,9.959182604843118,4.617032056047249,4.84039867002056,6.017049328941271,3.171598688864038,3.1663859543274637,3.673158906708635,3.782020383244714,7.48750530538166,4.699757059149319
127,4.809807258508348,9.959182604843118,4.656505740257774,4.84039867002056,6.015234200203066,3.146511297748644,3.1663859543274637,3.673158906708635,3.782020383244714,7.5041169865032895,4.699757059149319
128,4.780821751261971,9.959182604843118,4.703229692996766,4.84039867002056,6.01341907146486,3.2740741218495497,3.176242538421336,3.673158906708635,3.7939251451494758,7.520728667624919,4.699757059149319
129,4.792269829917124,9.959182604843118,4.708095873045428,4.84039867002056,6.013348214090632,3.268668716444144,3.1860991225152087,3.674575254395598,3.8058299070542376,7.5314089456814175,4.704885264277524
130,4.803717908572278,9.959182604843118,4.71296205309409,4.84039867002056,6.013277356716404,3.263263311038739,3.1959557066090807,3.67599160208256,3.8177346689589995,7.542089223737916,4.710013469405729
131,4.81516598722743,9.959182604843118,4.71782823314275,4.84039867002056,6.013206499342175,3.257857905633333,3.2058122907029527,3.6774079497695236,3.8296394308637614,7.5527695017944145,4.7151416745339345
132,4.766328997638783,9.959182604843118,4.71782823314275,4.84039867002056,6.018824476870265,3.6641139616113314,3.215668874796825,3.678824297456485,3.8296394308637614,7.563449779850913,4.7151416745339345
133,4.784562515182754,9.959182604843118,4.71782823314275,4.84039867002056,6.021586907809491,3.6771420889857063,3.2345367993251264,3.678824297456485,3.8456097960175977,7.5741300579074124,4.728299569270776
134,4.802796032726725,9.959182604843118,4.71782823314275,4.84039867002056,6.024349338748719,3.6901702163600802,3.2534047238534285,3.678824297456485,3.861580161171435,7.584810335963911,4.741457464007619
135,4.846274293596291,9.959182604843118,4.71782823314275,4.7824276555278065,6.013206499342175,3.6514819333829247,3.2534047238534285,3.678824297456485,3.861580161171435,7.59549061402041,4.741457464007619
136,4.875225159319448,9.959182604843118,4.731433675319622,4.7824276555278065,6.020346909882501,3.679986868225369,3.2669129808798463,3.678824297456485,3.861580161171435,7.606170892076908,4.741457464007619
137,4.904176025042605,9.959182604843118,4.745039117496493,4.7824276555278065,6.027487320422827,3.708491803067813,3.280421237906265,3.678824297456485,3.861580161171435,7.6168511701334065,4.741457464007619
138,4.933126890765763,9.959182604843118,4.758644559673363,4.7824276555278065,6.034627730963153,3.736996737910257,3.293929494932682,3.678824297456485,3.861580161171435,7.627531448189906,4.741457464007619
139,4.880172598681036,9.959182604843118,4.758644559673363,4.7824276555278065,6.023185709321386,3.768555486797273,3.293929494932682,3.678824297456485,3.924290122248339,7.627531448189906,4.767186172686987
140,4.86332923266146,9.959182604843118,4.758644559673363,4.7824276555278065,6.041617398336927,3.768555486797273,3.293929494932682,3.678824297456485,3.924290122248339,7.627531448189906,4.767186172686987
141,4.865339700699931,9.959182604843118,4.758644559673363,4.7824276555278065,6.0340445471176665,3.7047798127047233,3.293929494932682,3.678824297456485,3.924290122248339,7.627531448189906,4.767186172686987
142,4.888522410299651,9.959182604843118,4.796380408729967,4.767934901904618,6.0340445471176665,3.70567167446615,3.293929494932682,3.678824297456485,3.924290122248339,7.627531448189906,4.7773902543196405
143,4.8808301026073435,9.959182604843118,4.800189774377772,4.767934901904618,6.026059030153002,3.70567167446615,3.322436793442003,3.6977824352505113,3.924290122248339,7.638340574618999,4.7773902543196405
144,4.873137794915036,9.959182604843118,4.803999140025578,4.767934901904618,6.018073513188337,3.70567167446615,3.350944091951324,3.716740573044539,3.924290122248339,7.649149701048093,4.7773902543196405
145,4.865445487222728,9.959182604843118,4.807808505673383,4.767934901904618,6.010087996223673,3.70567167446615,3.3794513904606456,3.735698710838565,3.924290122248339,7.659958827477184,4.7773902543196405
146,4.840228562520655,9.959182604843118,4.811617871321187,4.767934901904618,6.002841619412078,3.70567167446615,3.3904002955701342,3.735441408182931,3.924290122248339,7.670767953906277,4.7773902543196405
147,4.846678417337452,9.959182604843118,4.8154272369689926,4.910810358893432,6.035723589253404,3.720620930167064,3.3767016654331483,3.7351841055272965,3.924290122248339,7.68157708033537,4.791988794465626
