0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
DELHI,30.0,18.0,21.0,54.0,83.0,84.0,98.0,84.0,34.0,38.0,143.0,108.0,79.0,88.0,101.0,,40.0,200.0,16.0,16.0,32.0,36.0,31/12/2014
DELHI,30.0,18.0,21.0,54.0,83.0,84.0,98.0,84.0,34.0,38.0,143.0,108.0,79.0,88.0,101.0,,40.0,200.0,16.0,16.0,32.0,36.0,01/01/2015
DELHI,30.0,18.0,21.0,54.0,83.0,84.0,98.0,84.0,34.0,38.0,143.0,110.0,79.0,88.0,101.0,,40.0,200.0,16.0,16.0,32.0,37.0,02/01/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,03/01/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,04/01/2015
DELHI,30.0,18.0,21.0,55.0,83.0,84.0,98.0,84.0,34.0,38.0,143.0,111.0,79.0,88.0,101.0,,40.0,200.0,16.0,15.0,32.0,37.0,05/01/2015
DELHI,30.0,18.0,21.0,55.0,83.0,84.0,98.0,84.0,34.0,38.0,143.0,111.0,79.0,88.0,101.0,,40.0,200.0,16.0,15.0,33.0,38.0,06/01/2015
DELHI,30.0,18.0,21.0,55.0,85.0,82.0,98.0,84.0,34.0,38.0,143.0,112.0,78.0,88.0,101.0,,40.0,200.0,16.0,15.0,33.0,38.0,07/01/2015
DELHI,30.0,18.0,21.0,55.0,86.0,82.0,98.0,86.0,34.0,38.0,143.0,112.0,78.0,88.0,101.0,,40.0,200.0,16.0,15.0,32.0,38.0,08/01/2015
DELHI,30.0,18.0,21.0,55.0,86.0,82.0,98.0,86.0,34.0,38.0,143.0,112.0,78.0,90.0,105.0,,40.0,200.0,16.0,15.0,31.0,37.0,09/01/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,10/01/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,11/01/2015
DELHI,30.0,18.0,22.0,55.0,86.0,84.0,100.0,88.0,34.0,38.0,144.0,113.0,80.0,90.0,105.0,,40.0,198.0,16.0,13.0,29.0,33.0,12/01/2015
DELHI,30.0,18.0,22.0,55.0,86.0,84.0,100.0,88.0,34.0,38.0,144.0,113.0,80.0,90.0,105.0,,40.0,198.0,16.0,13.0,29.0,33.0,13/01/2015
DELHI,30.0,18.0,22.0,55.0,86.0,84.0,100.0,88.0,34.0,38.0,144.0,113.0,80.0,90.0,105.0,,40.0,198.0,16.0,14.0,31.0,34.0,14/01/2015
DELHI,30.0,18.0,22.0,55.0,86.0,84.0,100.0,86.0,34.0,38.0,145.0,113.0,79.0,90.0,105.0,,40.0,197.0,16.0,14.0,32.0,34.0,15/01/2015
DELHI,30.0,19.0,22.0,55.0,86.0,84.0,102.0,86.0,34.0,38.0,145.0,113.0,78.0,90.0,105.0,,40.0,197.0,16.0,14.0,32.0,35.0,16/01/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,17/01/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,18/01/2015
DELHI,30.0,19.0,22.0,55.0,86.0,84.0,102.0,84.0,34.0,38.0,145.0,114.0,78.0,90.0,105.0,,40.0,197.0,16.0,14.0,32.0,37.0,19/01/2015
DELHI,30.0,19.0,22.0,55.0,86.0,84.0,102.0,84.0,34.0,38.0,145.0,114.0,78.0,90.0,105.0,,40.0,197.0,16.0,14.0,32.0,35.0,20/01/2015
DELHI,30.0,19.0,22.0,55.0,86.0,84.0,102.0,84.0,34.0,38.0,145.0,114.0,78.0,90.0,105.0,,40.0,197.0,16.0,14.0,30.0,35.0,21/01/2015
DELHI,30.0,19.0,22.0,55.0,86.0,84.0,102.0,84.0,34.0,38.0,145.0,114.0,78.0,90.0,105.0,,40.0,197.0,16.0,14.0,30.0,35.0,22/01/2015
DELHI,30.0,19.0,22.0,55.0,86.0,84.0,102.0,84.0,34.0,38.0,145.0,112.0,77.0,90.0,105.0,,40.0,197.0,16.0,15.0,30.0,35.0,23/01/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,24/01/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,25/01/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,26/01/2015
DELHI,30.0,19.0,22.0,55.0,86.0,84.0,102.0,84.0,34.0,38.0,145.0,112.0,77.0,90.0,105.0,,40.0,197.0,16.0,15.0,32.0,35.0,27/01/2015
DELHI,30.0,19.0,22.0,55.0,86.0,84.0,102.0,84.0,34.0,38.0,145.0,111.0,77.0,90.0,105.0,,40.0,197.0,16.0,15.0,32.0,36.0,28/01/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,29/01/2015
DELHI,30.0,19.0,22.0,55.0,86.0,84.0,102.0,83.0,34.0,38.0,145.0,111.0,77.0,88.0,99.0,,40.0,195.0,16.0,15.0,34.0,38.0,30/01/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,31/01/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,01/02/2015
DELHI,30.0,19.0,22.0,55.0,85.0,84.0,102.0,83.0,34.0,38.0,145.0,111.0,77.0,88.0,99.0,,40.0,195.0,16.0,14.0,32.0,37.0,02/02/2015
DELHI,30.0,19.0,22.0,56.0,85.0,84.0,103.0,83.0,34.0,38.0,145.0,111.0,77.0,88.0,99.0,,40.0,195.0,16.0,14.0,32.0,37.0,03/02/2015
DELHI,30.0,19.0,22.0,56.0,85.0,84.0,103.0,83.0,34.0,38.0,145.0,110.0,77.0,88.0,99.0,,41.0,195.0,16.0,14.0,31.0,37.0,04/02/2015
DELHI,30.0,19.0,22.0,56.0,85.0,84.0,103.0,83.0,34.0,38.0,143.0,110.0,77.0,88.0,99.0,,41.0,195.0,16.0,14.0,31.0,37.0,05/02/2015
DELHI,30.0,19.0,22.0,56.0,85.0,84.0,103.0,83.0,34.0,38.0,143.0,110.0,77.0,88.0,99.0,,41.0,195.0,16.0,14.0,31.0,37.0,06/02/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,07/02/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,08/02/2015
DELHI,30.0,19.0,22.0,56.0,85.0,84.0,103.0,83.0,34.0,38.0,143.0,110.0,77.0,88.0,99.0,,41.0,195.0,16.0,14.0,33.0,40.0,09/02/2015
DELHI,30.0,19.0,22.0,56.0,85.0,84.0,103.0,83.0,34.0,38.0,143.0,110.0,77.0,88.0,99.0,,41.0,195.0,16.0,14.0,33.0,39.0,10/02/2015
DELHI,30.0,19.0,22.0,56.0,85.0,82.0,103.0,81.0,34.0,38.0,143.0,110.0,77.0,88.0,99.0,,42.0,195.0,16.0,14.0,34.0,40.0,11/02/2015
DELHI,30.0,19.0,22.0,54.0,85.0,82.0,103.0,81.0,34.0,38.0,143.0,110.0,77.0,88.0,99.0,,42.0,195.0,16.0,14.0,34.0,38.0,12/02/2015
DELHI,30.0,19.0,22.0,54.0,85.0,82.0,103.0,81.0,34.0,38.0,143.0,108.0,77.0,86.0,97.0,,42.0,195.0,16.0,14.0,34.0,38.0,13/02/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,14/02/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,15/02/2015
DELHI,30.0,19.0,22.0,54.0,85.0,84.0,102.0,83.0,34.0,38.0,142.0,107.0,76.0,86.0,97.0,,42.0,195.0,16.0,14.0,33.0,38.0,16/02/2015
DELHI,30.0,19.0,22.0,54.0,85.0,84.0,102.0,83.0,34.0,38.0,142.0,107.0,76.0,86.0,97.0,,42.0,195.0,16.0,13.0,33.0,40.0,17/02/2015
DELHI,29.0,19.0,22.0,54.0,86.0,83.0,101.0,83.0,34.0,38.0,142.0,107.0,76.0,86.0,97.0,,42.0,195.0,16.0,13.0,33.0,35.0,18/02/2015
DELHI,29.0,19.0,22.0,55.0,86.0,84.0,102.0,83.0,34.0,38.0,143.0,108.0,77.0,86.0,97.0,,42.0,195.0,16.0,13.0,33.0,36.0,19/02/2015
DELHI,29.0,19.0,22.0,55.0,86.0,84.0,102.0,83.0,34.0,38.0,143.0,108.0,77.0,86.0,97.0,,42.0,194.0,16.0,13.0,33.0,36.0,20/02/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,21/02/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,22/02/2015
DELHI,29.0,19.0,22.0,53.0,87.0,85.0,101.0,83.0,33.0,38.0,143.0,108.0,78.0,86.0,97.0,,43.0,194.0,16.0,13.0,33.0,36.0,23/02/2015
DELHI,29.0,19.0,22.0,54.0,87.0,85.0,101.0,83.0,33.0,38.0,143.0,109.0,78.0,86.0,97.0,,43.0,195.0,16.0,13.0,33.0,34.0,24/02/2015
DELHI,29.0,19.0,22.0,54.0,87.0,85.0,101.0,83.0,33.0,38.0,143.0,109.0,78.0,86.0,97.0,,43.0,197.0,16.0,13.0,33.0,33.0,25/02/2015
DELHI,29.0,19.0,21.0,54.0,87.0,85.0,101.0,83.0,33.0,38.0,144.0,110.0,78.0,88.0,99.0,,43.0,197.0,16.0,13.0,33.0,33.0,26/02/2015
DELHI,29.0,19.0,21.0,54.0,88.0,85.0,101.0,83.0,33.0,38.0,144.0,110.0,78.0,88.0,99.0,,43.0,198.0,16.0,13.0,32.0,32.0,27/02/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,28/02/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,01/03/2015
DELHI,29.0,19.0,21.0,54.0,88.0,86.0,101.0,83.0,33.0,38.0,144.0,110.0,78.0,88.0,99.0,,43.0,198.0,16.0,13.0,32.0,32.0,02/03/2015
DELHI,29.0,19.0,21.0,55.0,88.0,86.0,102.0,82.0,33.0,38.0,144.0,110.0,78.0,88.0,99.0,,43.0,198.0,16.0,14.0,32.0,31.0,03/03/2015
DELHI,29.0,19.0,21.0,55.0,88.0,86.0,102.0,82.0,33.0,38.0,144.0,110.0,78.0,88.0,99.0,,43.0,198.0,16.0,14.0,31.0,31.0,04/03/2015
DELHI,29.0,19.0,21.0,55.0,88.0,85.0,102.0,83.0,33.0,38.0,144.0,110.0,78.0,88.0,99.0,,43.0,198.0,16.0,14.0,31.0,33.0,05/03/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,06/03/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,07/03/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,08/03/2015
DELHI,29.0,19.0,21.0,55.0,89.0,86.0,101.0,85.0,33.0,38.0,144.0,110.0,79.0,88.0,99.0,,43.0,198.0,16.0,14.0,32.0,31.0,09/03/2015
DELHI,29.0,19.0,21.0,55.0,89.0,86.0,101.0,84.0,33.0,38.0,144.0,110.0,78.0,88.0,99.0,,43.0,197.0,16.0,14.0,33.0,33.0,10/03/2015
DELHI,29.0,19.0,21.0,55.0,89.0,86.0,101.0,84.0,33.0,38.0,144.0,110.0,78.0,88.0,99.0,,43.0,197.0,16.0,14.0,33.0,33.0,11/03/2015
DELHI,29.0,19.0,21.0,55.0,89.0,86.0,101.0,84.0,33.0,38.0,144.0,110.0,78.0,88.0,99.0,,43.0,197.0,16.0,14.0,31.0,34.0,12/03/2015
DELHI,29.0,19.0,21.0,55.0,89.0,86.0,101.0,84.0,32.0,38.0,144.0,109.0,78.0,88.0,102.0,,43.0,197.0,16.0,13.0,31.0,32.0,13/03/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,14/03/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,15/03/2015
DELHI,29.0,19.0,21.0,55.0,89.0,86.0,101.0,86.0,32.0,38.0,144.0,109.0,78.0,88.0,102.0,,43.0,197.0,16.0,14.0,33.0,36.0,16/03/2015
DELHI,29.0,19.0,21.0,56.0,91.0,89.0,101.0,86.0,33.0,38.0,145.0,110.0,78.0,88.0,102.0,,43.0,197.0,16.0,14.0,33.0,35.0,17/03/2015
DELHI,29.0,19.0,21.0,56.0,91.0,89.0,101.0,86.0,33.0,38.0,145.0,110.0,78.0,88.0,101.0,,43.0,197.0,16.0,14.0,33.0,35.0,18/03/2015
DELHI,29.0,19.0,21.0,55.0,91.0,87.0,101.0,86.0,33.0,38.0,145.0,110.0,78.0,88.0,101.0,,43.0,197.0,16.0,13.0,32.0,33.0,19/03/2015
DELHI,29.0,19.0,21.0,55.0,93.0,87.0,101.0,86.0,33.0,38.0,145.0,110.0,78.0,88.0,101.0,,43.0,197.0,16.0,13.0,30.0,30.0,20/03/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,21/03/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,22/03/2015
DELHI,29.0,19.0,21.0,56.0,93.0,87.0,102.0,86.0,32.0,38.0,144.0,110.0,78.0,88.0,101.0,,43.0,197.0,16.0,14.0,29.0,29.0,23/03/2015
DELHI,29.0,19.0,21.0,56.0,93.0,87.0,102.0,86.0,32.0,38.0,144.0,110.0,78.0,88.0,101.0,,43.0,197.0,16.0,14.0,29.0,29.0,24/03/2015
DELHI,29.0,19.0,21.0,56.0,93.0,87.0,102.0,86.0,32.0,38.0,144.0,110.0,78.0,88.0,101.0,,41.0,197.0,16.0,14.0,29.0,30.0,25/03/2015
DELHI,29.0,19.0,21.0,56.0,93.0,87.0,102.0,86.0,32.0,38.0,144.0,110.0,78.0,88.0,101.0,,41.0,197.0,16.0,14.0,29.0,30.0,26/03/2015
DELHI,29.0,19.0,21.0,56.0,93.0,87.0,102.0,86.0,32.0,38.0,144.0,110.0,78.0,88.0,101.0,,41.0,197.0,16.0,14.0,29.0,35.0,27/03/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,28/03/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,29/03/2015
DELHI,29.0,19.0,21.0,56.0,93.0,87.0,102.0,86.0,32.0,38.0,144.0,110.0,78.0,88.0,101.0,,41.0,197.0,16.0,13.0,29.0,35.0,30/03/2015
DELHI,29.0,19.0,21.0,56.0,95.0,87.0,102.0,86.0,32.0,38.0,144.0,110.0,78.0,88.0,101.0,,41.0,197.0,16.0,13.0,29.0,35.0,31/03/2015
DELHI,29.0,19.0,21.0,56.0,95.0,87.0,102.0,86.0,32.0,38.0,144.0,110.0,78.0,88.0,101.0,,41.0,197.0,16.0,12.0,31.0,33.0,01/04/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,02/04/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,03/04/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,04/04/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,05/04/2015
DELHI,31.0,19.0,21.0,58.0,95.0,88.0,102.0,86.0,32.0,38.0,144.0,110.0,77.0,88.0,101.0,,41.0,197.0,16.0,12.0,29.0,31.0,06/04/2015
DELHI,31.0,19.0,21.0,58.0,95.0,88.0,102.0,86.0,32.0,38.0,144.0,110.0,77.0,88.0,101.0,,41.0,197.0,16.0,12.0,29.0,30.0,07/04/2015
DELHI,31.0,19.0,21.0,58.0,96.0,90.0,102.0,86.0,32.0,38.0,144.0,110.0,77.0,88.0,101.0,,41.0,197.0,16.0,12.0,28.0,30.0,08/04/2015
DELHI,31.0,19.0,21.0,58.0,96.0,89.0,102.0,86.0,32.0,38.0,144.0,110.0,77.0,88.0,101.0,,41.0,197.0,16.0,12.0,29.0,28.0,09/04/2015
DELHI,31.0,19.0,21.0,58.0,97.0,89.0,102.0,87.0,33.0,38.0,144.0,109.0,77.0,88.0,99.0,,41.0,197.0,16.0,13.0,29.0,29.0,10/04/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,11/04/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,12/04/2015
DELHI,31.0,19.0,21.0,58.0,97.0,89.0,102.0,87.0,33.0,38.0,144.0,109.0,77.0,88.0,99.0,,41.0,197.0,16.0,12.0,29.0,29.0,13/04/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,14/04/2015
DELHI,31.0,19.0,21.0,58.0,97.0,90.0,104.0,87.0,33.0,38.0,144.0,108.0,77.0,88.0,99.0,,41.0,197.0,16.0,12.0,28.0,30.0,15/04/2015
DELHI,31.0,19.0,21.0,58.0,97.0,90.0,104.0,87.0,33.0,38.0,144.0,108.0,77.0,88.0,99.0,,41.0,197.0,16.0,12.0,28.0,30.0,16/04/2015
DELHI,31.0,19.0,21.0,58.0,97.0,90.0,104.0,87.0,33.0,38.0,144.0,108.0,77.0,88.0,99.0,,41.0,197.0,16.0,12.0,27.0,30.0,17/04/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,18/04/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,19/04/2015
DELHI,31.0,19.0,21.0,58.0,97.0,91.0,101.0,87.0,32.0,38.0,143.0,108.0,75.0,88.0,100.0,,41.0,202.0,16.0,13.0,28.0,33.0,20/04/2015
DELHI,31.0,19.0,21.0,58.0,97.0,91.0,101.0,87.0,32.0,38.0,143.0,108.0,75.0,88.0,100.0,,41.0,202.0,16.0,13.0,28.0,33.0,21/04/2015
DELHI,31.0,19.0,21.0,58.0,97.0,93.0,101.0,87.0,32.0,38.0,145.0,108.0,75.0,88.0,100.0,,41.0,202.0,16.0,13.0,28.0,34.0,22/04/2015
DELHI,31.0,19.0,21.0,58.0,98.0,98.0,101.0,87.0,32.0,38.0,145.0,108.0,75.0,88.0,100.0,,41.0,202.0,16.0,13.0,28.0,35.0,23/04/2015
DELHI,31.0,19.0,21.0,59.0,99.0,98.0,102.0,87.0,32.0,38.0,145.0,108.0,76.0,88.0,100.0,,41.0,202.0,16.0,12.0,28.0,42.0,24/04/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,25/04/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,26/04/2015
DELHI,31.0,19.0,21.0,61.0,99.0,97.0,104.0,87.0,32.0,38.0,147.0,110.0,76.0,87.0,100.0,,40.0,202.0,16.0,12.0,27.0,43.0,27/04/2015
DELHI,31.0,19.0,21.0,61.0,99.0,97.0,104.0,87.0,32.0,38.0,147.0,110.0,76.0,87.0,100.0,,40.0,202.0,16.0,12.0,27.0,41.0,28/04/2015
DELHI,31.0,19.0,21.0,62.0,101.0,104.0,104.0,89.0,32.0,38.0,147.0,109.0,76.0,87.0,100.0,,38.0,202.0,16.0,12.0,27.0,45.0,29/04/2015
DELHI,31.0,19.0,21.0,62.0,101.0,104.0,104.0,89.0,32.0,38.0,147.0,109.0,76.0,87.0,100.0,,38.0,202.0,16.0,12.0,27.0,42.0,30/04/2015
DELHI,31.0,19.0,21.0,62.0,101.0,104.0,104.0,89.0,32.0,38.0,147.0,110.0,76.0,87.0,100.0,,38.0,202.0,16.0,12.0,29.0,43.0,01/05/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,02/05/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,03/05/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,04/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,108.0,106.0,94.0,32.0,38.0,147.0,109.0,76.0,87.0,100.0,,39.0,202.0,16.0,12.0,29.0,43.0,05/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,110.0,106.0,94.0,32.0,38.0,147.0,110.0,76.0,87.0,100.0,,39.0,202.0,16.0,12.0,29.0,48.0,06/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,110.0,107.0,94.0,32.0,38.0,147.0,110.0,76.0,87.0,100.0,,39.0,202.0,16.0,12.0,29.0,48.0,07/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,110.0,107.0,94.0,32.0,38.0,147.0,110.0,76.0,87.0,100.0,,39.0,202.0,16.0,12.0,29.0,48.0,08/05/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,09/05/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,10/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,110.0,107.0,94.0,32.0,38.0,149.0,110.0,77.0,86.0,103.0,,39.0,202.0,16.0,12.0,29.0,49.0,11/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,109.0,107.0,94.0,32.0,38.0,151.0,111.0,76.0,86.0,105.0,,39.0,202.0,16.0,12.0,29.0,46.0,12/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,109.0,107.0,94.0,32.0,38.0,151.0,111.0,76.0,86.0,105.0,,39.0,202.0,16.0,12.0,29.0,42.0,13/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,109.0,107.0,94.0,32.0,38.0,151.0,111.0,76.0,86.0,105.0,,39.0,202.0,16.0,12.0,29.0,42.0,14/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,109.0,107.0,94.0,32.0,38.0,151.0,112.0,76.0,86.0,105.0,,39.0,202.0,16.0,12.0,29.0,37.0,15/05/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,16/05/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,17/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,109.0,107.0,94.0,32.0,38.0,153.0,112.0,76.0,86.0,105.0,,39.0,202.0,16.0,13.0,29.0,32.0,18/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,109.0,107.0,94.0,32.0,38.0,154.0,112.0,76.0,86.0,105.0,,39.0,202.0,16.0,13.0,29.0,32.0,19/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,109.0,107.0,94.0,32.0,38.0,154.0,116.0,76.0,86.0,105.0,,39.0,202.0,16.0,13.0,29.0,32.0,20/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,109.0,107.0,94.0,32.0,38.0,154.0,116.0,76.0,86.0,105.0,,39.0,202.0,16.0,13.0,29.0,29.0,21/05/2015
DELHI,31.0,19.0,21.0,68.0,108.0,109.0,107.0,94.0,32.0,38.0,154.0,116.0,76.0,86.0,105.0,,39.0,202.0,16.0,13.0,29.0,29.0,22/05/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,23/05/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,24/05/2015
DELHI,31.0,19.0,21.0,68.0,109.0,109.0,107.0,94.0,32.0,38.0,154.0,116.0,76.0,86.0,105.0,,39.0,202.0,16.0,14.0,29.0,29.0,25/05/2015
DELHI,31.0,19.0,21.0,68.0,109.0,109.0,107.0,94.0,32.0,38.0,154.0,116.0,76.0,86.0,102.0,,39.0,202.0,16.0,14.0,29.0,29.0,26/05/2015
DELHI,31.0,19.0,21.0,68.0,109.0,109.0,107.0,94.0,32.0,38.0,154.0,116.0,76.0,86.0,102.0,,41.0,202.0,16.0,14.0,29.0,30.0,27/05/2015
DELHI,31.0,19.0,21.0,70.0,110.0,109.0,108.0,94.0,32.0,38.0,153.0,116.0,76.0,86.0,102.0,,41.0,202.0,16.0,14.0,29.0,33.0,28/05/2015
DELHI,31.0,19.0,21.0,70.0,110.0,109.0,107.0,94.0,32.0,38.0,153.0,116.0,76.0,86.0,102.0,,41.0,202.0,16.0,14.0,28.0,30.0,29/05/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,30/05/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,31/05/2015
DELHI,31.0,19.0,21.0,70.0,112.0,111.0,107.0,94.0,31.0,38.0,153.0,116.0,76.0,86.0,102.0,,41.0,202.0,16.0,14.0,28.0,30.0,01/06/2015
DELHI,31.0,19.0,21.0,70.0,115.0,111.0,107.0,94.0,31.0,38.0,153.0,116.0,76.0,86.0,102.0,,41.0,202.0,16.0,14.0,28.0,30.0,02/06/2015
DELHI,31.0,19.0,21.0,70.0,115.0,111.0,107.0,94.0,31.0,38.0,153.0,116.0,76.0,86.0,102.0,,41.0,202.0,16.0,15.0,28.0,30.0,03/06/2015
DELHI,31.0,19.0,21.0,70.0,115.0,114.0,107.0,94.0,31.0,38.0,153.0,116.0,76.0,86.0,102.0,,41.0,202.0,16.0,15.0,29.0,28.0,04/06/2015
DELHI,31.0,19.0,21.0,70.0,115.0,114.0,107.0,94.0,31.0,38.0,153.0,116.0,76.0,86.0,102.0,,41.0,202.0,16.0,15.0,29.0,28.0,05/06/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,06/06/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,07/06/2015
DELHI,31.0,19.0,21.0,70.0,115.0,114.0,104.0,94.0,30.0,38.0,153.0,118.0,77.0,86.0,102.0,,42.0,202.0,16.0,15.0,33.0,31.0,08/06/2015
DELHI,31.0,19.0,21.0,70.0,115.0,114.0,103.0,94.0,30.0,38.0,153.0,118.0,77.0,86.0,102.0,,42.0,202.0,16.0,15.0,33.0,32.0,09/06/2015
DELHI,31.0,19.0,21.0,70.0,115.0,114.0,103.0,94.0,30.0,38.0,153.0,118.0,77.0,86.0,102.0,,42.0,202.0,16.0,15.0,33.0,32.0,10/06/2015
DELHI,31.0,19.0,21.0,70.0,115.0,114.0,103.0,94.0,30.0,38.0,153.0,118.0,77.0,86.0,102.0,,42.0,202.0,16.0,15.0,33.0,32.0,11/06/2015
DELHI,31.0,19.0,21.0,70.0,115.0,114.0,103.0,94.0,30.0,38.0,153.0,119.0,77.0,86.0,102.0,,42.0,207.0,16.0,15.0,33.0,32.0,12/06/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,13/06/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,14/06/2015
DELHI,31.0,19.0,21.0,68.0,113.0,112.0,103.0,94.0,30.0,38.0,153.0,119.0,77.0,86.0,105.0,,42.0,207.0,16.0,16.0,33.0,33.0,15/06/2015
DELHI,31.0,19.0,21.0,68.0,113.0,112.0,103.0,94.0,30.0,38.0,153.0,119.0,77.0,86.0,105.0,,42.0,207.0,16.0,16.0,33.0,33.0,16/06/2015
DELHI,31.0,19.0,21.0,68.0,113.0,112.0,103.0,94.0,30.0,38.0,153.0,119.0,77.0,86.0,105.0,,42.0,207.0,17.0,16.0,33.0,32.0,17/06/2015
DELHI,31.0,19.0,21.0,68.0,113.0,112.0,103.0,94.0,30.0,38.0,153.0,119.0,77.0,86.0,105.0,,42.0,207.0,17.0,17.0,34.0,30.0,18/06/2015
DELHI,31.0,19.0,21.0,68.0,113.0,112.0,103.0,94.0,30.0,38.0,153.0,121.0,77.0,86.0,105.0,,42.0,207.0,17.0,18.0,35.0,32.0,19/06/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,20/06/2015
DELHI,,,,,,,,,,,,,,,,,,,,,,,21/06/2015
