0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
DELHI,36.0,24.0,27.0,76.0,84.0,86.0,88.0,77.0,39.0,42.0,162.0,121.0,92.0,99.0,110.0,78.0,49.0,236.0,18.0,16.0,23.0,33.0,01/01/2019
DELHI,36.0,24.0,27.0,76.0,84.0,86.0,88.0,77.0,39.0,42.0,164.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,34.0,02/01/2019
DELHI,36.0,24.0,27.0,76.0,84.0,86.0,88.0,77.0,39.0,42.0,164.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,18.0,23.0,36.0,03/01/2019
DELHI,36.0,24.0,27.0,76.0,84.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,18.0,23.0,36.0,04/01/2019
DELHI,36.0,24.0,27.0,76.0,84.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,18.0,23.0,36.0,05/01/2019
DELHI,36.0,24.0,27.0,76.0,84.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,18.0,23.0,36.0,06/01/2019
DELHI,36.0,24.0,27.0,77.0,84.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,18.0,23.0,36.0,07/01/2019
DELHI,36.0,24.0,27.0,77.0,84.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,18.0,23.0,36.0,08/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,18.0,23.0,36.0,09/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,33.0,10/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,33.0,11/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,33.0,12/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,33.0,13/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,34.0,14/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,34.0,15/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,34.0,16/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,34.0,17/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,34.0,18/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,34.0,19/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,34.0,20/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,32.0,21/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,32.0,22/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,31.0,23/01/2019
DELHI,36.0,25.0,27.0,77.0,86.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,16.0,23.0,31.0,24/01/2019
DELHI,36.0,25.0,27.0,77.0,88.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,15.0,22.0,31.0,25/01/2019
DELHI,,,,,,,,,,,,,,,,,,,,,,,26/01/2019
DELHI,36.0,25.0,27.0,77.0,88.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,15.0,22.0,31.0,27/01/2019
DELHI,36.0,25.0,27.0,77.0,88.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,15.0,22.0,31.0,28/01/2019
DELHI,36.0,25.0,27.0,74.0,88.0,86.0,88.0,77.0,39.0,42.0,163.0,121.0,94.0,99.0,110.0,79.0,49.0,238.0,18.0,15.0,22.0,31.0,29/01/2019
DELHI,36.0,25.0,27.0,75.0,88.0,86.0,88.0,76.0,39.0,42.0,163.0,121.0,94.0,100.0,110.0,79.0,49.0,238.0,18.0,15.0,22.0,30.0,30/01/2019
