0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
DELHI,30.0,22.0,25.0,126.0,104.0,110.0,80.0,84.0,40.0,39.0,165.0,129.0,88.0,99.0,110.0,77.0,45.0,215.0,18.0,13.0,21.0,21.0,01/01/2017
DELHI,30.0,22.0,25.0,124.0,104.0,108.0,80.0,84.0,40.0,39.0,165.0,129.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,21.0,02/01/2017
DELHI,30.0,22.0,25.0,122.0,103.0,106.0,80.0,84.0,40.0,39.0,165.0,129.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,21.0,03/01/2017
DELHI,30.0,22.0,25.0,122.0,103.0,106.0,80.0,84.0,41.0,39.0,165.0,129.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,21.0,04/01/2017
DELHI,30.0,22.0,25.0,122.0,103.0,106.0,80.0,84.0,41.0,39.0,165.0,129.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,21.0,05/01/2017
DELHI,30.0,22.0,25.0,121.0,103.0,106.0,80.0,84.0,41.0,39.0,165.0,128.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,21.0,06/01/2017
DELHI,30.0,22.0,25.0,121.0,103.0,106.0,80.0,84.0,41.0,39.0,165.0,128.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,20.0,07/01/2017
DELHI,30.0,22.0,25.0,121.0,103.0,106.0,80.0,84.0,41.0,39.0,165.0,128.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,19.0,08/01/2017
DELHI,30.0,22.0,25.0,121.0,102.0,105.0,80.0,84.0,39.0,39.0,165.0,127.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,21.0,09/01/2017
DELHI,30.0,22.0,25.0,121.0,102.0,105.0,80.0,84.0,41.0,39.0,165.0,127.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,21.0,10/01/2017
DELHI,30.0,22.0,25.0,121.0,102.0,105.0,80.0,84.0,41.0,39.0,165.0,127.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,21.0,11/01/2017
DELHI,30.0,23.0,25.0,121.0,102.0,105.0,80.0,84.0,41.0,39.0,165.0,127.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,20.0,12/01/2017
DELHI,30.0,23.0,25.0,121.0,102.0,105.0,80.0,84.0,42.0,39.0,165.0,127.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,20.0,13/01/2017
DELHI,30.0,23.0,25.0,121.0,102.0,105.0,80.0,84.0,42.0,39.0,165.0,127.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,20.0,14/01/2017
DELHI,30.0,23.0,25.0,121.0,102.0,105.0,80.0,84.0,42.0,39.0,165.0,127.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,13.0,21.0,20.0,15/01/2017
DELHI,30.0,24.0,26.0,113.0,102.0,105.0,80.0,84.0,43.0,39.0,165.0,127.0,88.0,99.0,108.0,77.0,45.0,215.0,18.0,12.0,21.0,20.0,16/01/2017
DELHI,30.0,24.0,26.0,113.0,102.0,105.0,80.0,84.0,43.0,39.0,165.0,127.0,88.0,99.0,108.0,77.0,46.0,215.0,18.0,12.0,21.0,20.0,17/01/2017
DELHI,30.0,24.0,26.0,113.0,102.0,105.0,80.0,84.0,43.0,39.0,165.0,127.0,88.0,99.0,108.0,77.0,46.0,215.0,18.0,13.0,21.0,20.0,18/01/2017
DELHI,30.0,23.0,26.0,113.0,102.0,105.0,80.0,84.0,43.0,39.0,165.0,127.0,90.0,99.0,108.0,77.0,46.0,215.0,18.0,13.0,21.0,20.0,19/01/2017
DELHI,30.0,23.0,26.0,113.0,102.0,105.0,80.0,84.0,43.0,39.0,171.0,125.0,90.0,99.0,108.0,77.0,46.0,215.0,18.0,13.0,21.0,20.0,20/01/2017
DELHI,30.0,23.0,26.0,113.0,102.0,105.0,80.0,84.0,43.0,39.0,171.0,125.0,90.0,99.0,108.0,77.0,46.0,215.0,18.0,13.0,21.0,20.0,21/01/2017
DELHI,30.0,23.0,26.0,113.0,102.0,105.0,80.0,84.0,43.0,39.0,171.0,125.0,90.0,99.0,108.0,77.0,46.0,215.0,18.0,13.0,21.0,20.0,22/01/2017
DELHI,30.0,23.0,26.0,113.0,102.0,110.0,85.0,84.0,42.0,39.0,171.0,127.0,89.0,99.0,108.0,77.0,46.0,215.0,18.0,13.0,20.0,20.0,23/01/2017
